episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
20,30.0,-0.25444741948094163,1.539826126051896,127.600979508182,-30.0,1.0,[-30.0 1.0],1.0,False,True,4.57965338048745,5,33.27526529517031,107.398,in_progress,0.0
20,31.0,-0.2915268798947861,1.5929377492715178,126.8635619191091,30.0,0.5,[30.0 0.5],1.0,False,True,4.7729916775622705,5,33.27526529517031,107.464,in_progress,0.0
20,32.0,-0.32231965377745125,1.6408655020017617,125.82246101961144,10.658175779547186,0.5381548637093507,[10.658175779547186 0.5381548637093507],1.0,False,True,4.942136191354747,5,33.27526529517031,107.537,in_progress,0.0
20,33.0,-0.3658665518717281,1.6842136034159825,128.1210552725375,-30.0,0.5,[-30.0 0.5],1.0,False,True,5.126441373964575,6,33.27526529517031,107.601,in_progress,0.0
20,34.0,-0.3965356985586258,1.7153046041236257,129.36686759427712,30.0,0.5,[30.0 0.5],1.0,False,True,5.257506097305722,6,33.27526529517031,107.674,in_progress,0.0
20,35.0,-0.4281966034759554,1.7483415852639344,130.11568405571458,-30.0,1.0,[-30.0 1.0],1.0,False,True,5.394922638607512,6,33.27526529517031,107.734,in_progress,0.0
20,36.0,-0.45852279131935036,1.7796887631042337,130.73128678257697,-30.0,0.7632599233725085,[-30.0 0.7632599233725085],1.0,False,True,5.526027341034158,6,33.27526529517031,107.807,in_progress,0.0
20,37.0,-0.48350236798915064,1.8260911697412725,128.1502041068571,-30.0,0.8030322820320319,[-30.0 0.8030322820320319],1.0,False,True,5.680167244428196,6,33.27526529517031,107.869,in_progress,0.0
20,38.0,-0.5003697915034141,1.8789032692416339,123.65364260334003,24.335611825951695,0.8202938795702047,[24.335611825951695 0.8202938795702047],0.5,False,True,5.832541864214958,6,33.27526529517031,107.923,in_progress,0.0
20,39.0,-0.5181019352202484,1.9327763597617809,119.55056080310509,30.0,1.0,[30.0 1.0],0.5,False,True,5.989026284518776,7,33.27526529517031,107.99,in_progress,0.0
20,40.0,-0.5486429388751232,1.981105206523842,120.20578311032489,-3.536409664461477,0.8841789140773475,[-3.536409664461477 0.8841789140773475],0.5,False,True,6.15858750032994,7,33.27526529517031,108.063,in_progress,0.0
20,41.0,-0.5867906064851243,2.034950223150984,121.4951090888102,22.69546318792171,0.7052961488057047,[22.69546318792171 0.7052961488057047],0.5,False,True,6.355719348382498,7,33.27526529517031,108.131,in_progress,0.0
20,42.0,-0.6229204178232145,2.0874282363070424,122.2841822657625,-30.0,0.6915727196080321,[-30.0 0.6915727196080321],0.5,False,True,6.545929166602636,7,33.27526529517031,108.194,in_progress,0.0
20,43.0,-0.6524438612265611,2.126003386896902,123.55099021344509,6.884076553174218,0.6054396393945767,[6.884076553174218 0.6054396393945767],0.5,False,True,6.6915355612329055,7,33.27526529517031,108.263,in_progress,0.0
20,44.0,-0.6915162622171708,2.185313322400893,123.53682618474485,-13.627743532369152,0.5,[-13.627743532369152 0.5],0.5,False,True,6.90280959061801,8,33.27526529517031,108.329,in_progress,0.0
20,45.0,-0.709818944487664,2.213056395017665,123.60491063366473,-30.0,0.5,[-30.0 0.5],0.5,False,True,7.001687884797953,8,33.27526529517031,108.388,in_progress,0.0
20,46.0,-0.73091238429432,2.259905760763872,121.89077751863354,29.69531921362394,0.5801777835672766,[29.69531921362394 0.5801777835672766],0.5,False,True,7.149100312299031,8,33.27526529517031,108.461,in_progress,0.0
20,47.0,-0.7470299347374363,2.294728258383098,120.74348753682536,29.329097973822847,0.6884643182758752,[29.329097973822847 0.6884643182758752],0.5,False,True,7.259545178962959,8,33.27526529517031,108.535,in_progress,0.0
20,48.0,-0.776466158105792,2.3320916883623197,122.20614094787143,30.0,0.9055475041942657,[30.0 0.9055475041942657],0.5,False,True,7.402515153114786,8,33.27526529517031,108.6,in_progress,0.0
20,49.0,-0.8143130644335859,2.363307862862724,125.83143495224121,-24.277871377581544,0.5,[-24.277871377581544 0.5],0.5,False,True,7.548151837490274,8,33.27526529517031,108.667,in_progress,0.0
20,50.0,-0.862814713675111,2.399884792117241,129.96828369320326,30.0,0.6164503225746816,[30.0 0.6164503225746816],0.5,False,True,7.727077353886673,8,33.27526529517031,108.723,in_progress,0.0
20,51.0,-0.8946955393543836,2.424303244865681,132.12752225276927,9.261796199213926,0.5456026663700128,[9.261796199213926 0.5456026663700128],0.5,False,True,7.84553342652487,9,33.27526529517031,108.8,in_progress,0.0
20,52.0,-0.9372524765853852,2.4495319111949296,135.60574154094144,-19.49080238580354,1.0,[-19.49080238580354 1.0],0.5,False,True,7.987082559151265,9,33.27526529517031,108.872,in_progress,0.0
20,53.0,-0.9772707695659386,2.4900422862413523,135.31073117717202,21.693050837671798,1.0,[21.693050837671798 1.0],0.5,False,True,8.1579565135283,9,33.27526529517031,108.933,in_progress,0.0
20,54.0,-1.0073788698876887,2.530276495502939,133.53998308791512,-10.3344450123449,0.5,[-10.3344450123449 0.5],0.5,False,True,8.30867966183639,9,33.27526529517031,108.997,in_progress,0.0
20,55.0,-1.0433122888978528,2.5711311886051926,133.10342753320452,15.73810516778535,0.708311941367147,[15.73810516778535 0.708311941367147],0.5,False,True,8.472190183199709,9,33.27526529517031,109.068,in_progress,0.0
20,56.0,-1.076376432280382,2.6075740243016603,132.977617356594,6.7833486892695305,0.8493637924048687,[6.7833486892695305 0.8493637924048687],0.5,False,True,8.62005687893311,9,33.27526529517031,109.129,in_progress,0.0
20,57.0,-1.120086496366899,2.6473813701242745,134.01000438748258,-3.9089969002141665,0.9418753274610624,[-3.9089969002141665 0.9418753274610624],0.5,False,True,8.796695926491292,10,33.27526529517031,109.193,in_progress,0.0
20,58.0,-1.154406946843273,2.684684872637829,133.7063829653655,-30.0,0.7126532902986247,[-30.0 0.7126532902986247],0.5,False,True,8.949001523100172,10,33.27526529517031,109.256,in_progress,0.0
20,59.0,-1.2065982175497547,2.756559842797484,131.07591883504486,30.0,0.5077080835171742,[30.0 0.5077080835171742],0.5,False,True,9.214884397353144,10,33.27526529517031,109.336,in_progress,0.0
20,60.0,-1.2217216848105508,2.7813882325283408,129.68369616148647,-14.384623271299953,0.7796416692850665,[-14.384623271299953 0.7796416692850665],0.5,False,True,9.300889143045767,10,33.27526529517031,109.382,in_progress,0.0
20,61.0,-1.2544984624643942,2.833326714910209,127.89822348855864,-29.554177944496107,0.7910726567730768,[-29.554177944496107 0.7910726567730768],0.5,False,True,9.483071602660036,10,33.27526529517031,109.469,in_progress,0.0
20,62.0,-1.2729256559163546,2.8746218926591784,125.36062743018111,20.681157326291235,0.7792003140218953,[20.681157326291235 0.7792003140218953],0.5,False,True,9.612727466122006,11,33.27526529517031,109.539,in_progress,0.0
20,63.0,-1.3005827809885426,2.9263260682697343,123.66630234863676,30.0,0.5253809206716499,[30.0 0.5253809206716499],0.5,False,True,9.784191590593739,11,33.27526529517031,109.596,in_progress,0.0
20,64.0,-1.334090973964214,2.963369691549321,125.41836064822408,22.060816249319394,0.9406273859886322,[22.060816249319394 0.9406273859886322],0.5,False,True,9.934294177819227,11,33.27526529517031,109.67,in_progress,0.0
20,65.0,-1.3864089363463532,3.0000190001252296,130.3095534413195,30.0,0.5,[30.0 0.5],0.5,False,True,10.12048881263028,11,33.27526529517031,109.733,in_progress,0.0
20,66.0,-1.4356410543244589,3.0180459385124716,136.43973074726028,29.14220478215666,0.7417851331098175,[29.14220478215666 0.7417851331098175],0.5,False,True,10.25913431839474,11,33.27526529517031,109.795,in_progress,0.0
20,67.0,-1.4887042110266642,3.030010512172332,142.94047480826669,12.080264323527558,0.5,[12.080264323527558 0.5],0.5,False,True,10.391772798281698,11,33.27526529517031,109.868,in_progress,0.0
20,68.0,-1.5312832385056938,3.0420974652168127,146.8644298251967,-30.0,1.0,[-30.0 1.0],0.5,False,True,10.503798764679422,12,33.27526529517031,109.897,in_progress,0.0
20,69.0,-1.5772857281141868,3.0755578848093243,146.1367916231512,30.0,0.5,[30.0 0.5],0.5,False,True,10.670733592823293,12,33.27526529517031,110.002,in_progress,0.0
20,70.0,-1.5975980001402923,3.0976687785926944,144.25965700318324,-30.0,0.9016205517237181,[-30.0 0.9016205517237181],0.5,False,True,10.760949691644099,12,33.27526529517031,110.062,in_progress,0.0
20,71.0,-1.626857043538257,3.1330718907922503,141.461229745984,16.077646602864448,0.5793796009675146,[16.077646602864448 0.5793796009675146],0.5,False,True,10.898896900657332,12,33.27526529517031,110.099,in_progress,0.0
20,72.0,-1.6577367780986623,3.18399582376807,136.5974697010336,-21.5251427748965,1.0,[-21.5251427748965 1.0],0.5,False,True,11.074190175083626,12,33.27526529517031,110.198,in_progress,0.0
20,73.0,-1.6800284059176318,3.220310942564966,133.8148351830674,-30.0,0.7690798870493277,[-30.0 0.7690798870493277],0.5,False,True,11.200253710013563,12,33.27526529517031,110.261,in_progress,0.0
20,74.0,-1.7077491041322246,3.2985917006446193,126.33592006922345,-30.0,1.0,[-30.0 1.0],0.5,False,True,11.431378856008067,13,33.27526529517031,110.328,in_progress,0.0
20,75.0,-1.7135407887590612,3.332273370784191,122.6605713350008,-28.254371099717822,0.5919730430843577,[-28.254371099717822 0.5919730430843577],0.5,False,True,11.518566855910693,13,33.27526529517031,110.4,in_progress,0.0
20,76.0,-1.7211449262229954,3.3922256870159844,116.70872475601155,20.222923596398587,0.6665015671160457,[20.222923596398587 0.6665015671160457],0.5,False,True,11.668355003244978,13,33.27526529517031,110.471,in_progress,0.0
20,77.0,-1.7367842313775184,3.4499814532298463,113.71060248250113,-30.0,0.5704031625462037,[-30.0 0.5704031625462037],0.5,False,True,11.829264263614386,13,33.27526529517031,110.527,in_progress,0.0
20,78.0,-1.7550474081521,3.4917825290273177,113.7232218753577,20.368752554802626,0.6227459258454471,[20.368752554802626 0.6227459258454471],0.1,False,True,11.930458161682408,13,33.27526529517031,110.604,in_progress,0.0
20,79.0,-1.7752222668862114,3.542361795923052,113.32656653098263,9.010856864086477,1.0,[9.010856864086477 1.0],0.1,False,True,12.08196910557387,13,33.27526529517031,110.665,in_progress,0.0
20,80.0,-1.8192475727336996,3.5955815014523838,117.71219011659473,-6.971888403033706,0.5,[-6.971888403033706 0.5],0.1,False,True,12.288939777148382,13,33.27526529517031,110.74,in_progress,0.0
20,81.0,-1.8460960679227505,3.6289408170461344,119.7401587733768,-30.0,0.7406216109786752,[-30.0 0.7406216109786752],0.1,False,True,12.417114418362674,14,33.27526529517031,110.796,in_progress,0.0
20,82.0,-1.8653469068827015,3.6757335114980894,118.41283750896912,-13.086421662074454,0.6632009035357447,[-13.086421662074454 0.6632009035357447],0.1,False,True,12.558505638280412,14,33.27526529517031,110.867,in_progress,0.0
20,83.0,-1.8833603701141775,3.7268969864775525,116.43785682126519,30.0,0.549304994486951,[30.0 0.549304994486951],0.1,False,True,12.706772324353487,14,33.27526529517031,110.936,in_progress,0.0
20,84.0,-1.9065995909506024,3.7697107779234513,116.85969707585008,21.864274469573594,0.5,[21.864274469573594 0.5],0.1,False,True,12.755949234019138,14,33.27526529517031,110.997,in_progress,0.0
20,85.0,-1.9429378068328682,3.8121370802206904,119.93676596318623,12.997689894941644,0.5,[12.997689894941644 0.5],0.1,False,True,12.888356865092677,14,33.27526529517031,111.071,in_progress,0.0
20,86.0,-1.9645031270288653,3.8347610844796236,121.7011595211349,-30.0,0.8961454913442989,[-30.0 0.8961454913442989],0.1,False,True,12.981471812001399,14,33.27526529517031,111.138,in_progress,0.0
20,87.0,-1.9912382115734406,3.8710836013408225,122.53111569106427,-30.0,0.5,[-30.0 0.5],0.1,False,True,13.11249737168209,14,33.27526529517031,111.201,in_progress,0.0
20,88.0,-2.0092960088236294,3.9188293746476615,120.09596103146882,30.0,1.0,[30.0 1.0],0.1,False,True,13.244724417083395,15,33.27526529517031,111.271,in_progress,0.0
20,89.0,-2.0295275242968174,3.963729704491176,119.0605019690662,-20.145842651981077,1.0,[-20.145842651981077 1.0],0.1,False,True,13.376680921719311,15,33.27526529517031,111.339,in_progress,0.0
20,90.0,-2.058417862390177,4.015899801921788,118.97624555362167,-15.518408396582878,0.6624122229869565,[-15.518408396582878 0.6624122229869565],0.1,False,False,13.542607065988262,15,33.27526529517031,111.399,in_progress,0.0
20,91.0,-2.072341842530708,4.062223387965392,116.60213941811261,-14.871920096317425,0.7005842633272148,[-14.871920096317425 0.7005842633272148],0.1,False,False,13.662475606464405,15,33.27526529517031,111.47,in_progress,0.0
20,92.0,-2.0830511159912657,4.109069237988235,113.93501340810124,-11.085395075048975,0.5,[-11.085395075048975 0.5],0.001,False,False,13.666053130567468,15,33.27526529517031,111.535,in_progress,0.0
20,93.0,-2.0909498133979736,4.148128545932341,111.85853514729286,4.916612703732717,1.0,[4.916612703732717 1.0],0.001,False,False,13.666053130567468,15,33.27526529517031,111.602,in_progress,0.0
20,94.0,-2.1083165547554112,4.193099636098331,111.63624746164446,-30.0,0.5,[-30.0 0.5],0.001,False,False,13.666053130567468,15,33.27526529517031,111.664,in_progress,0.0
20,95.0,-2.131524655051234,4.242818063771067,112.39388151676552,30.0,0.5920309959754526,[30.0 0.5920309959754526],0.001,False,False,13.766697764096358,15,33.27526529517031,111.734,in_progress,0.0
20,96.0,-2.1511599559009884,4.284464269708607,112.89256450938802,-13.325544352399167,0.9797524513476363,[-13.325544352399167 0.9797524513476363],0.001,False,False,13.875002175812574,15,33.27526529517031,111.797,in_progress,0.0
20,97.0,-2.169934650448295,4.330684889423463,112.70067853142478,21.37711399058216,0.5662628773839368,[21.37711399058216 0.5662628773839368],0.001,False,False,13.987071237816345,15,33.27526529517031,111.869,in_progress,0.0
20,98.0,-2.1885879454171024,4.376340795080603,112.5880500698398,4.372719606928584,1.0,[4.372719606928584 1.0],0.001,False,False,14.098062075638099,15,33.27526529517031,111.92,in_progress,0.0
20,99.0,-2.211990499403331,4.417010289802769,113.91472318679052,-30.0,0.5864727307962859,[-30.0 0.5864727307962859],0.001,True,False,14.21521990498109,16,33.27526529517031,112.0,off_track,0.0
21,1.0,-0.4928914896962807,1.702840307543581,131.5146919458728,30.0,0.7284191916994327,[30.0 0.7284191916994327],0.0,False,True,0.42178018875702605,6,33.27526529517031,112.141,prepare,0.0
21,2.0,-0.49287404486866293,1.7023897429871024,131.60733360857876,-8.214163521980076,0.9652094730684336,[-8.214163521980076 0.9652094730684336],1.0,False,True,0.4207329340821811,6,33.27526529517031,112.186,in_progress,0.0
21,3.0,-0.497001481335133,1.709123537968903,131.2350720471846,-30.0,0.6546594708505975,[-30.0 0.6546594708505975],1.0,False,True,0.44410060667396045,6,33.27526529517031,112.266,in_progress,0.0
21,4.0,-0.5007940450372272,1.7335533476442615,128.0470193122524,20.29950721469956,1.0,[20.29950721469956 1.0],1.0,False,True,0.5065924432096012,6,33.27526529517031,112.335,in_progress,0.0
21,5.0,-0.5022465393136053,1.7569445023811028,124.65811739619701,30.0,0.5581432371568673,[30.0 0.5581432371568673],1.0,False,True,0.5620800278298379,6,33.27526529517031,112.403,in_progress,0.0
21,6.0,-0.5288741647464781,1.7893412031105829,125.50848488440207,-11.336832740828353,0.7789333631915449,[-11.336832740828353 0.7789333631915449],1.0,False,True,0.6880167721170269,6,33.27526529517031,112.456,in_progress,0.0
21,7.0,-0.556411564398933,1.8222043685264793,126.2779844560204,-9.863073854260865,0.7964173857102421,[-9.863073854260865 0.7964173857102421],1.0,False,True,0.8168164642232238,6,33.27526529517031,112.53,in_progress,0.0
21,8.0,-0.5723865371373134,1.8566895479993157,124.47593225584478,30.0,0.8673045785926332,[30.0 0.8673045785926332],1.0,False,True,0.9262063806999766,7,33.27526529517031,112.6,in_progress,0.0
21,9.0,-0.5941262349744288,1.9000034893926445,122.90142904418458,-30.0,0.7497617663942618,[-30.0 0.7497617663942618],1.0,False,True,1.066941742677288,7,33.27526529517031,112.669,in_progress,0.0
21,10.0,-0.6223065716338326,1.946269014774122,122.53421857373735,9.04446228397645,0.7917553542150474,[9.04446228397645 0.7917553542150474],1.0,False,True,1.2271565188791058,7,33.27526529517031,112.733,in_progress,0.0
21,11.0,-0.648462097754994,1.9904981568680595,122.10911059633922,30.0,0.8378109088634188,[30.0 0.8378109088634188],1.0,False,True,1.3788379961516342,7,33.27526529517031,112.804,in_progress,0.0
21,12.0,-0.6838099458001676,2.0333408798778283,123.67233481897914,10.540502951527642,0.8473523864542302,[10.540502951527642 0.8473523864542302],1.0,False,True,1.545652065997158,7,33.27526529517031,112.867,in_progress,0.0
21,13.0,-0.7248505102604472,2.078576581200224,125.75186540651467,23.205706977471174,0.8843682252890097,[23.205706977471174 0.8843682252890097],1.0,False,True,1.729195226387431,7,33.27526529517031,112.912,in_progress,0.0
21,14.0,-0.7728018194256339,2.1210168594611067,128.98462142469452,-2.7446570459120174,0.6393888835274268,[-2.7446570459120174 0.6393888835274268],1.0,False,True,1.9202262534857266,8,33.27526529517031,112.993,in_progress,0.0
21,15.0,-0.813645823983052,2.1558762737734525,131.3781034527061,-3.1845033057477607,0.5999210105516861,[-3.1845033057477607 0.5999210105516861],1.0,False,True,2.080040614230522,8,33.27526529517031,113.059,in_progress,0.0
21,16.0,-0.8509384182776172,2.196843481844849,131.8700750242766,30.0,1.0,[30.0 1.0],1.0,False,True,2.2465129201377567,8,33.27526529517031,113.137,in_progress,0.0
21,17.0,-0.8900105274395573,2.236037789369187,132.53032703401075,5.111733441673493,0.872605831360779,[5.111733441673493 0.872605831360779],1.0,False,True,2.412617561674572,8,33.27526529517031,113.197,in_progress,0.0
21,18.0,-0.9309411757319883,2.2692253426955316,134.3312996869039,-15.675420328668157,0.5,[-15.675420328668157 0.5],1.0,False,True,2.568833463285021,8,33.27526529517031,113.267,in_progress,0.0
21,19.0,-0.9701338668968027,2.3075674978786904,134.65643162381588,30.0,0.9291078679218628,[30.0 0.9291078679218628],1.0,False,True,2.7331842440577403,8,33.27526529517031,113.329,in_progress,0.0
21,20.0,-1.0250452967727623,2.351492227873212,136.5243408940937,-30.0,0.8987068993770096,[-30.0 0.8987068993770096],1.0,False,True,2.9414119937043375,9,33.27526529517031,113.4,in_progress,0.0
21,21.0,-1.0629400942272915,2.378354528369625,138.09241524089495,-2.8823247256502142,0.5974950175317706,[-2.8823247256502142 0.5974950175317706],1.0,False,True,3.0773482321484815,9,33.27526529517031,113.467,in_progress,0.0
21,22.0,-1.108940764515034,2.4265765699222483,136.95408802047038,7.510729295577299,0.9343770377571237,[7.510729295577299 0.9343770377571237],1.0,False,True,3.277516774359561,9,33.27526529517031,113.533,in_progress,0.0
21,23.0,-1.1484503254015899,2.4654529758900967,136.64155625186834,8.919516565776064,0.5,[8.919516565776064 0.5],1.0,False,True,3.4436958801919966,9,33.27526529517031,113.601,in_progress,0.0
21,24.0,-1.2091170111797949,2.5093332619312916,138.83166924596708,-30.0,0.8259916094836683,[-30.0 0.8259916094836683],1.0,False,True,3.6632685034285615,10,33.27526529517031,113.672,in_progress,0.0
21,25.0,-1.239026655524458,2.53206418956835,139.54713801538728,-7.800132533675882,1.0,[-7.800132533675882 1.0],1.0,False,True,3.7739909774276064,10,33.27526529517031,113.735,in_progress,0.0
21,26.0,-1.2777193874066244,2.57818006329775,137.28600718464475,30.0,0.7181902162973184,[30.0 0.7181902162973184],1.0,False,True,3.9548379967098257,10,33.27526529517031,113.785,in_progress,0.0
21,27.0,-1.3190984463631568,2.6252642134727333,135.7047786446753,14.809083464004814,0.59121998585864,[14.809083464004814 0.59121998585864],1.0,False,True,4.143206765617263,10,33.27526529517031,113.842,in_progress,0.0
21,28.0,-1.3588425669847812,2.6567625355946443,136.9492965195574,-0.3538388874567424,0.7497403331381323,[-0.3538388874567424 0.7497403331381323],1.0,False,True,4.293236874603531,10,33.27526529517031,113.933,in_progress,0.0
21,29.0,-1.4052767798966035,2.6891072776122096,138.75265872410887,-30.0,0.7914367265943314,[-30.0 0.7914367265943314],1.0,False,True,4.4584894899076115,10,33.27526529517031,114.002,in_progress,0.0
21,30.0,-1.4405635308367877,2.7245848892241904,137.97419212863545,19.627911826800762,0.5,[19.627911826800762 0.5],1.0,False,True,4.608606465222659,11,33.27526529517031,114.067,in_progress,0.0
21,31.0,-1.477120404017814,2.766479628769312,136.45429830542568,-19.77698316673118,0.5843458914216908,[-19.77698316673118 0.5843458914216908],1.0,False,True,4.7756998122024275,11,33.27526529517031,114.133,in_progress,0.0
21,32.0,-1.5088543290713905,2.799455857829723,135.8972516503131,-30.0,0.9591508359771317,[-30.0 0.9591508359771317],1.0,False,True,4.913112938485005,11,33.27526529517031,114.183,in_progress,0.0
21,33.0,-1.535129242551031,2.8576933467506347,130.47246148125978,-19.74398183098677,0.5,[-19.74398183098677 0.5],1.0,False,True,5.0965701939927515,11,33.27526529517031,114.245,in_progress,0.0
21,34.0,-1.5510582083329385,2.9147104371162644,124.5263664084979,26.74341181889382,0.7646819917859833,[26.74341181889382 0.7646819917859833],1.0,False,True,5.256588796576227,11,33.27526529517031,114.338,in_progress,0.0
21,35.0,-1.5578341611811413,2.9387511335548617,122.52089575371244,30.0,0.7345097691272348,[30.0 0.7345097691272348],1.0,False,True,5.324177933563629,11,33.27526529517031,114.403,in_progress,0.0
21,36.0,-1.5812645561254322,2.985527674379742,121.33225853623547,-24.12861865004315,0.5956225650464801,[-24.12861865004315 0.5956225650464801],1.0,False,True,5.476101638860337,11,33.27526529517031,114.468,in_progress,0.0
21,37.0,-1.6065822382875787,3.0239939123267847,121.79597526534064,-6.648152102296297,0.5920302912206998,[-6.648152102296297 0.5920302912206998],1.0,False,True,5.613088082830063,12,33.27526529517031,114.529,in_progress,0.0
