episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
80,27.0,-0.17284702522428186,1.2656090250369838,129.4853012071525,-30.0,0.5,[-30.0 0.5],1.0,False,True,3.800948069286536,4,33.27526529517031,489.758,in_progress,0.0
80,28.0,-0.19673879419150464,1.3182570323303706,126.08324304062236,-19.750708890343926,0.7336700863392367,[-19.750708890343926 0.7336700863392367],1.0,False,True,3.9668229807914615,4,33.27526529517031,489.815,in_progress,0.0
80,29.0,-0.204454440886576,1.3559997657964205,122.28141364275646,30.0,0.5,[30.0 0.5],1.0,False,True,4.06691148747539,4,33.27526529517031,489.882,in_progress,0.0
80,30.0,-0.21805882546813893,1.4048710885041744,118.89821674257394,14.643982379848438,0.5651887581583755,[14.643982379848438 0.5651887581583755],1.0,False,True,4.203739393349561,5,33.27526529517031,489.953,in_progress,0.0
80,31.0,-0.2420907690052194,1.4362389648564107,120.29398006844585,1.1272060305405915,0.7952823298852092,[1.1272060305405915 0.7952823298852092],1.0,False,True,4.3221636949570925,5,33.27526529517031,490.018,in_progress,0.0
80,32.0,-0.26884110978466413,1.471537574579852,121.45860838301961,-16.291565004984662,1.0,[-16.291565004984662 1.0],1.0,False,True,4.454841676092274,5,33.27526529517031,490.085,in_progress,0.0
80,33.0,-0.29578836150245097,1.5198923274862937,120.9251999067543,30.0,0.845137743951281,[30.0 0.845137743951281],1.0,False,True,4.617358652725826,5,33.27526529517031,490.147,in_progress,0.0
80,34.0,-0.31502309458857397,1.570073789883074,118.7166417062079,3.6394045732849776,0.5,[3.6394045732849776 0.5],1.0,False,True,4.768502816527803,5,33.27526529517031,490.216,in_progress,0.0
80,35.0,-0.3480240614113984,1.6173349907730197,120.21524733875586,29.031268840779248,0.8384379098824211,[29.031268840779248 0.8384379098824211],1.0,False,True,4.940556094430536,5,33.27526529517031,490.277,in_progress,0.0
80,36.0,-0.39651231204212956,1.6589892086816302,125.00241171054726,-30.0,1.0,[-30.0 1.0],1.0,False,True,5.130915706647714,6,33.27526529517031,490.352,in_progress,0.0
80,37.0,-0.429817235762678,1.6874792788815396,127.57744869236645,-12.683062873248442,0.6936075147180796,[-12.683062873248442 0.6936075147180796],1.0,False,True,5.26139580326595,6,33.27526529517031,490.416,in_progress,0.0
80,38.0,-0.45947394869416086,1.7291136148932762,127.39191975594318,4.880500841733038,0.6153593412345589,[4.880500841733038 0.6153593412345589],1.0,False,True,5.414131613831179,6,33.27526529517031,490.468,in_progress,0.0
80,39.0,-0.49443160629310645,1.7725521091924759,127.7352006204535,30.0,0.9309000371890779,[30.0 0.9309000371890779],1.0,False,True,5.581587428871536,6,33.27526529517031,490.551,in_progress,0.0
80,40.0,-0.5411226733498927,1.7997832599827588,132.49610936933834,-22.525156001562983,0.7139111054098662,[-22.525156001562983 0.7139111054098662],1.0,False,True,5.735918743474685,6,33.27526529517031,490.611,in_progress,0.0
80,41.0,-0.5900756248754377,1.8237724789534806,137.14923900752154,-20.392112271766827,0.8710309775056884,[-20.392112271766827 0.8710309775056884],1.0,False,True,5.887471525292091,6,33.27526529517031,490.686,in_progress,0.0
80,42.0,-0.6364844352896039,1.8664897143364778,137.16868672260918,4.657160161423683,0.5954831781866619,[4.657160161423683 0.5954831781866619],1.0,False,True,6.0760579101083705,7,33.27526529517031,490.752,in_progress,0.0
80,43.0,-0.6697533103452649,1.9038875512392595,136.00268031707031,-20.201430549326474,0.7654581455733869,[-20.201430549326474 0.7654581455733869],1.0,False,True,6.226482187571637,7,33.27526529517031,490.814,in_progress,0.0
80,44.0,-0.7063434896810368,1.9489248757709765,134.29727940516204,-14.158352854223379,0.8372908482419315,[-14.158352854223379 0.8372908482419315],1.0,False,True,6.400709912261866,7,33.27526529517031,490.888,in_progress,0.0
80,45.0,-0.7323566508373182,1.997214638858555,130.80907001712552,1.6949053853701699,0.6720454089292458,[1.6949053853701699 0.6720454089292458],1.0,False,True,6.561168221537199,7,33.27526529517031,490.944,in_progress,0.0
80,46.0,-0.7654231675352923,2.046837907203536,129.14435692997222,-17.170721790175815,0.5,[-17.170721790175815 0.5],1.0,False,True,6.738684910881131,7,33.27526529517031,491.017,in_progress,0.0
80,47.0,-0.7864453753752131,2.0773416249849705,128.47541076744415,4.841092276441152,0.704390367020042,[4.841092276441152 0.704390367020042],1.0,False,True,6.849192836240099,8,33.27526529517031,491.079,in_progress,0.0
80,48.0,-0.8143185071793021,2.1181514636540197,127.63246124627196,4.415413627458548,0.8062402586592397,[4.415413627458548 0.8062402586592397],1.0,False,True,6.9965356879489775,8,33.27526529517031,491.139,in_progress,0.0
80,49.0,-0.8641026987771593,2.183835884717187,127.52175484260056,-28.272129579305528,0.5004412260218027,[-28.272129579305528 0.5004412260218027],1.0,False,True,7.243497862359341,8,33.27526529517031,491.216,in_progress,0.0
80,50.0,-0.8842366113619886,2.209970472224521,127.59815260293777,16.466123344195324,0.984625209089683,[16.466123344195324 0.984625209089683],1.0,False,True,7.342464789948138,8,33.27526529517031,491.28,in_progress,0.0
80,51.0,-0.916267811500771,2.243271749925847,128.86487969161473,-22.372023086523754,1.0,[-22.372023086523754 1.0],1.0,False,True,7.4812060842265895,8,33.27526529517031,491.353,in_progress,0.0
80,52.0,-0.9562509118740401,2.2802249889005433,130.78055853609325,-30.0,0.8015089831963949,[-30.0 0.8015089831963949],1.0,False,True,7.644006659055473,8,33.27526529517031,491.413,in_progress,0.0
80,53.0,-0.9877228864563421,2.3287669549939976,128.99826914202353,-4.305203077648784,0.895414557248939,[-4.305203077648784 0.895414557248939],1.0,False,True,7.815924102443357,9,33.27526529517031,491.488,in_progress,0.0
80,54.0,-1.017193348695833,2.379462338530004,126.86363086156658,3.3010311289577032,0.9970610253516952,[3.3010311289577032 0.9970610253516952],1.0,False,True,7.988698921574381,9,33.27526529517031,491.543,in_progress,0.0
80,55.0,-1.0502202861057948,2.4325000113528676,125.61215690101731,-30.0,0.7998323411652013,[-30.0 0.7998323411652013],1.0,False,True,8.173829308172222,9,33.27526529517031,491.599,in_progress,0.0
80,56.0,-1.0825507887236028,2.496245560867145,123.18422755220685,-30.0,0.5319633350186775,[-30.0 0.5319633350186775],1.0,False,True,8.38177555002302,9,33.27526529517031,491.683,in_progress,0.0
80,57.0,-1.1013293799327037,2.5458732440016725,120.54651314051645,-7.715737708915594,0.8317319635252567,[-7.715737708915594 0.8317319635252567],0.5,False,True,8.530871238578138,9,33.27526529517031,491.751,in_progress,0.0
80,58.0,-1.118285464333748,2.5920682899608516,118.43422896701955,30.0,1.0,[30.0 1.0],0.5,False,True,8.668611580488026,10,33.27526529517031,491.819,in_progress,0.0
80,59.0,-1.1497632662299775,2.644908947418681,119.07541097533057,4.829699544146777,0.5,[4.829699544146777 0.5],0.5,False,True,8.850227327853451,10,33.27526529517031,491.893,in_progress,0.0
80,60.0,-1.183838262834599,2.690696922954352,120.97690430494606,30.0,0.5,[30.0 0.5],0.5,False,True,9.021140875499425,10,33.27526529517031,491.951,in_progress,0.0
80,61.0,-1.2123859386678175,2.725962944849583,122.49040071658887,-30.0,1.0,[-30.0 1.0],0.5,False,True,9.15751608764399,10,33.27526529517031,492.022,in_progress,0.0
80,62.0,-1.242713152870381,2.7680207603724063,123.05031800092677,-26.762256211410886,0.5703247569822345,[-26.762256211410886 0.5703247569822345],0.5,False,True,9.312576311824976,10,33.27526529517031,492.086,in_progress,0.0
80,63.0,-1.2575979858207544,2.807618299984568,120.9332526102259,13.293344731734926,0.6277004878951883,[13.293344731734926 0.6277004878951883],0.5,False,True,9.431358788256606,10,33.27526529517031,492.152,in_progress,0.0
80,64.0,-1.2739770292805905,2.8471820777792276,119.4686477951399,6.810591025617001,0.5,[6.810591025617001 0.5],0.5,False,True,9.55303951247186,10,33.27526529517031,492.222,in_progress,0.0
80,65.0,-1.2988378727904377,2.880287690156082,120.71599605604135,-27.664848782654452,0.5,[-27.664848782654452 0.5],0.5,False,True,9.677062908605967,11,33.27526529517031,492.277,in_progress,0.0
80,66.0,-1.3185546291997734,2.9188024263626815,120.09445731314705,19.163758839396017,0.5,[19.163758839396017 0.5],0.5,False,True,9.803025515020883,11,33.27526529517031,492.355,in_progress,0.0
80,67.0,-1.3309622759189788,2.9472575184474987,119.2591141904297,30.0,0.6326538579002972,[30.0 0.6326538579002972],0.5,False,True,9.891789873265491,11,33.27526529517031,492.409,in_progress,0.0
80,68.0,-1.3550296435567337,2.9805333200463213,120.37067995137211,-30.0,0.5,[-30.0 0.5],0.5,False,True,10.014617017299694,11,33.27526529517031,492.481,in_progress,0.0
80,69.0,-1.3754730920811975,3.0081087305137113,121.27987901570609,2.175204136553141,0.6027781117463663,[2.175204136553141 0.6027781117463663],0.5,False,True,10.116902087431503,11,33.27526529517031,492.54,in_progress,0.0
80,70.0,-1.3942321832429012,3.0410981796563923,121.06010005682353,30.0,0.5,[30.0 0.5],0.5,False,True,10.228499412847814,11,33.27526529517031,492.615,in_progress,0.0
80,71.0,-1.424982159603045,3.0801847252661316,122.46541820185094,2.4366644586742865,0.5,[2.4366644586742865 0.5],0.5,False,True,10.377704415703315,11,33.27526529517031,492.683,in_progress,0.0
80,72.0,-1.4460658574593133,3.1044142014863016,123.6610015650945,-14.711824770942911,0.5,[-14.711824770942911 0.5],0.5,False,True,10.474224051655858,11,33.27526529517031,492.724,in_progress,0.0
80,73.0,-1.4648439990683526,3.133061848282214,123.60480141921515,30.0,0.7400776242506437,[30.0 0.7400776242506437],0.5,False,True,10.57609070470717,12,33.27526529517031,492.815,in_progress,0.0
80,74.0,-1.4838560653924227,3.163709850970891,123.39925041240954,-21.58433925241244,0.7493504016087783,[-21.58433925241244 0.7493504016087783],0.5,False,True,10.682924016721431,12,33.27526529517031,492.887,in_progress,0.0
80,75.0,-1.5040064781972056,3.211511435577747,121.22083110841467,20.516415519093464,0.5,[20.516415519093464 0.5],0.1,False,True,10.8306191595526,12,33.27526529517031,492.92,in_progress,0.0
80,76.0,-1.5119512411935703,3.250847137875759,117.9046970729311,28.869677256221514,0.5894737803311356,[28.869677256221514 0.5894737803311356],0.1,False,True,10.933846843451056,12,33.27526529517031,493.013,in_progress,0.0
80,77.0,-1.533137963097447,3.295618778156024,117.428440380703,30.0,0.8706761306735624,[30.0 0.8706761306735624],0.1,False,True,11.075869604100157,12,33.27526529517031,493.047,in_progress,0.0
80,78.0,-1.5674681303181817,3.325006858877398,121.43670882402618,7.769308230167184,0.6872146317591423,[7.769308230167184 0.6872146317591423],0.1,False,True,11.210431867657356,12,33.27526529517031,493.153,in_progress,0.0
80,79.0,-1.6104701043658474,3.3559862905267326,126.20201153055191,19.45908665578,0.5,[19.45908665578 0.5],0.1,False,True,11.365891187314435,12,33.27526529517031,493.214,in_progress,0.0
80,80.0,-1.6501717794940307,3.3843707089304202,129.82010296775945,25.406847334728212,0.6974592928761624,[25.406847334728212 0.6974592928761624],0.1,False,True,11.508931262890714,13,33.27526529517031,493.288,in_progress,0.0
80,81.0,-1.6874936512708987,3.4055853459850365,133.37048711667063,22.053287315601345,0.8046504080089685,[22.053287315601345 0.8046504080089685],0.5,False,True,11.631120399168497,13,33.27526529517031,493.356,in_progress,0.0
80,82.0,-1.7332668971004603,3.4284320480743715,137.42644027567198,30.0,0.5,[30.0 0.5],0.5,False,True,11.773857620843229,13,33.27526529517031,493.404,in_progress,0.0
80,83.0,-1.7787879660539796,3.446521915280664,141.52434087136533,30.0,0.8306555937261131,[30.0 0.8306555937261131],0.5,False,True,11.882052691479348,13,33.27526529517031,493.482,in_progress,0.0
80,84.0,-1.8299453788585534,3.461015286958421,146.3153120623541,30.0,0.7746375031421895,[30.0 0.7746375031421895],0.5,False,True,12.020113347693043,13,33.27526529517031,493.554,in_progress,0.0
80,85.0,-1.8849646658466244,3.4682734955481216,151.96482319758408,0.05559720358165521,0.8848385862289965,[0.05559720358165521 0.8848385862289965],0.5,False,True,12.150575475302222,13,33.27526529517031,493.604,in_progress,0.0
80,86.0,-1.9443784354210398,3.476127856984334,156.7960464672725,-26.94990383207052,0.6721389211471107,[-26.94990383207052 0.6721389211471107],0.5,False,True,12.291493373273967,13,33.27526529517031,493.674,in_progress,0.0
80,87.0,-1.9910735712800964,3.494729444977885,157.22856761784297,19.165505746412165,0.5757114196828355,[19.165505746412165 0.5757114196828355],1.0,False,True,12.429134959836572,14,33.27526529517031,493.749,in_progress,0.0
80,88.0,-2.034118939068385,3.515329785053407,156.67723953561799,3.820746645389356,0.9797874746951006,[3.820746645389356 0.9797874746951006],1.0,False,True,12.5634882828415,14,33.27526529517031,493.82,in_progress,0.0
80,89.0,-2.084797868926599,3.5301335602681387,158.12075971826306,13.09265688928955,0.789623951790796,[13.09265688928955 0.789623951790796],1.0,False,True,12.701222495530198,14,33.27526529517031,493.882,in_progress,0.0
80,90.0,-2.143422516699883,3.540953796846336,160.80752280457529,-22.064154966150696,1.0,[-22.064154966150696 1.0],1.0,False,True,12.846931410366636,14,33.27526529517031,493.941,in_progress,0.0
80,91.0,-2.2094134328547677,3.560336042802154,161.57190054457052,-3.3064180455369083,0.7108763356052892,[-3.3064180455369083 0.7108763356052892],1.0,False,True,13.037962227695877,14,33.27526529517031,494.015,in_progress,0.0
80,92.0,-2.2628285364612566,3.5837387367835354,160.34765629969394,5.360601872807209,1.0,[5.360601872807209 1.0],1.0,False,True,13.20712052747437,14,33.27526529517031,494.086,in_progress,0.0
80,93.0,-2.336709062573346,3.6029404432859047,161.81111627991046,-16.89334028421807,0.5,[-16.89334028421807 0.5],1.0,False,True,13.416284804365658,15,33.27526529517031,494.119,in_progress,0.0
80,94.0,-2.405188030713967,3.62435373473594,161.96008725718227,-30.0,0.8020695674432851,[-30.0 0.8020695674432851],0.5,False,True,13.616967540277036,15,33.27526529517031,494.218,in_progress,0.0
80,95.0,-2.44403403485803,3.646449252860712,159.95893361776695,-30.0,0.5,[-30.0 0.5],0.5,False,True,13.815721398066746,15,33.27526529517031,494.288,in_progress,0.0
80,96.0,-2.4882948952770123,3.68019598513527,156.1973127281744,1.1458816778826488,0.723254904440919,[1.1458816778826488 0.723254904440919],1.0,False,True,13.979883427201573,15,33.27526529517031,494.354,in_progress,0.0
80,97.0,-2.5301417503678367,3.708306290185212,154.18196151187524,-17.08802450527851,0.5,[-17.08802450527851 0.5],1.0,False,True,14.130043538109172,16,33.27526529517031,494.416,in_progress,0.0
80,98.0,-2.572253002093181,3.732903185167987,153.33803820165062,11.408200825234147,1.0,[11.408200825234147 1.0],1.0,False,True,14.276243385121386,16,33.27526529517031,494.482,in_progress,0.0
80,99.0,-2.6130492509903926,3.7611176514855513,151.67734410176496,-30.0,0.9499378210611911,[-30.0 0.9499378210611911],1.0,False,True,14.42371073364986,16,33.27526529517031,494.551,in_progress,0.0
80,100.0,-2.654015790711094,3.7951260925896273,149.3159391159234,10.113365832967986,0.8774597709555061,[10.113365832967986 0.8774597709555061],1.0,False,True,14.619804208913264,16,33.27526529517031,494.616,in_progress,0.0
80,101.0,-2.6916040394326712,3.8375064576500044,145.29208080644304,30.0,0.5,[30.0 0.5],1.0,False,True,14.757077273836844,16,33.27526529517031,494.685,in_progress,0.0
80,102.0,-2.739065333469539,3.869390146392125,145.46818176933408,30.0,0.722450813184931,[30.0 0.722450813184931],1.0,False,True,14.916704106585144,16,33.27526529517031,494.742,in_progress,0.0
80,103.0,-2.7831630181542395,3.8853864123485145,148.20731342570917,30.0,0.8536150267756546,[30.0 0.8536150267756546],1.0,False,True,15.05638413019475,17,33.27526529517031,494.814,in_progress,0.0
80,104.0,-2.8393081920882057,3.8937958698843302,153.42516330253537,27.04415457361582,0.5,[27.04415457361582 0.5],1.0,False,True,15.226649333806662,17,33.27526529517031,494.889,in_progress,0.0
80,105.0,-2.8918876617510136,3.8918883254253696,159.4516807670227,-19.759354499149225,0.5,[-19.759354499149225 0.5],1.0,False,True,15.379903202226537,17,33.27526529517031,494.928,in_progress,0.0
80,106.0,-2.94838630583829,3.892418318255818,163.962762978643,30.0,0.5805664786711522,[30.0 0.5805664786711522],1.0,False,True,15.55466940351889,17,33.27526529517031,495.011,in_progress,0.0
80,107.0,-2.9986473586858153,3.8924791730670467,167.22146625571872,30.0,0.5967948288606288,[30.0 0.5967948288606288],1.0,False,True,15.705430746400797,17,33.27526529517031,495.083,in_progress,0.0
80,108.0,-3.046809431510235,3.8809407934210802,172.4226505813959,-20.68283351400902,0.8453125012632863,[-20.68283351400902 0.8453125012632863],1.0,False,True,15.847713855471623,17,33.27526529517031,495.154,in_progress,0.0
80,109.0,-3.093126107983348,3.8705739843954032,176.33627496875332,-25.09736205954025,0.6581455031996568,[-25.09736205954025 0.6581455031996568],1.0,False,True,15.984682456933813,18,33.27526529517031,495.208,in_progress,0.0
80,110.0,-3.1430609313585003,3.8739294270869014,176.3357098742832,30.0,1.0,[30.0 1.0],1.0,False,True,16.13508528556963,18,33.27526529517031,495.265,in_progress,0.0
80,111.0,-3.2201557628452027,3.865240243942022,179.56348824225958,-3.324346506293338,0.5,[-3.324346506293338 0.5],1.0,False,True,16.36468366732417,18,33.27526529517031,495.356,in_progress,0.0
80,112.0,-3.245068092178513,3.8541145667008734,-177.35488155214662,-0.025520710017982395,0.7043501087221429,[-0.025520710017982395 0.7043501087221429],1.0,False,True,16.487483701514268,18,33.27526529517031,495.428,in_progress,0.0
80,113.0,-3.3019080993246943,3.8346325848889453,-172.89801575481707,4.380012670124401,0.551604372098716,[4.380012670124401 0.551604372098716],1.0,False,True,16.665754405338873,18,33.27526529517031,495.461,in_progress,0.0
80,114.0,-3.37813968937632,3.8179342978908015,-171.2547453003173,8.002288478956764,0.9838425322449218,[8.002288478956764 0.9838425322449218],1.0,False,True,16.900039562878394,19,33.27526529517031,495.55,in_progress,0.0
80,115.0,-3.395527685558952,3.81340227081465,-170.80375808433294,30.0,1.0,[30.0 1.0],1.0,False,True,16.95384716719331,19,33.27526529517031,495.622,in_progress,0.0
80,116.0,-3.4508203537175532,3.7869373118914713,-166.79171227099832,-4.804392994436963,0.6694989775366929,[-4.804392994436963 0.6694989775366929],0.5,False,True,17.131092777801893,19,33.27526529517031,495.686,in_progress,0.0
80,117.0,-3.499839817623678,3.751874811478569,-161.0721947620092,0.8622799229983791,0.5,[0.8622799229983791 0.5],0.5,False,True,17.477760679678042,19,33.27526529517031,495.755,in_progress,0.0
80,118.0,-3.554269294658231,3.729923129868509,-160.17620604097766,0.7338477100197274,0.7513890560292836,[0.7338477100197274 0.7513890560292836],0.5,False,True,17.646856689345338,19,33.27526529517031,495.815,in_progress,0.0
80,119.0,-3.593675757676669,3.7187296538679084,-160.8353810018428,-1.2958519024051256,0.5399321209703664,[-1.2958519024051256 0.5399321209703664],1.0,False,True,17.760492436575163,20,33.27526529517031,495.877,in_progress,0.0
80,120.0,-3.6434615015450595,3.7054361619138736,-161.73947368559263,30.0,0.7039976141197386,[30.0 0.7039976141197386],1.0,False,True,17.902472446301644,20,33.27526529517031,495.955,in_progress,0.0
80,121.0,-3.6908330588106995,3.6867460727515278,-161.077022996591,-17.054639568731524,0.810940663128069,[-17.054639568731524 0.810940663128069],1.0,False,True,18.048865345728615,20,33.27526529517031,496.016,in_progress,0.0
80,122.0,-3.735480381547164,3.66360315212655,-159.35437457381096,-26.51787850064362,0.7854891368725221,[-26.51787850064362 0.7854891368725221],1.0,False,True,18.24893887377312,20,33.27526529517031,496.089,in_progress,0.0
80,123.0,-3.7904584790284135,3.6488119616498054,-160.64563522348453,13.924645703978662,0.5,[13.924645703978662 0.5],1.0,False,True,18.35292334203089,20,33.27526529517031,496.156,in_progress,0.0
80,124.0,-3.8464165303696687,3.636910128991486,-162.31100138291995,30.0,0.8952724140361595,[30.0 0.8952724140361595],1.0,False,True,18.449998766119403,20,33.27526529517031,496.217,in_progress,0.0
80,125.0,-3.898810720081636,3.613765300610498,-160.73325127995943,-30.0,0.735440544833153,[-30.0 0.735440544833153],0.5,False,True,18.57424362227194,20,33.27526529517031,496.28,in_progress,0.0
80,126.0,-3.948044289539931,3.588706266071424,-159.02364573833768,-30.0,0.7812735120977494,[-30.0 0.7812735120977494],0.5,False,True,18.700193457584827,21,33.27526529517031,496.354,in_progress,0.0
80,127.0,-4.004935601431601,3.5707928794695967,-159.8054210052428,-20.726973694091875,0.9282706440569669,[-20.726973694091875 0.9282706440569669],0.5,False,True,18.815042958085073,21,33.27526529517031,496.408,in_progress,0.0
80,128.0,-4.068604964708338,3.566313392621811,-163.838699823113,-16.68404545308867,1.0,[-16.68404545308867 1.0],0.1,False,True,18.900310343576308,21,33.27526529517031,496.486,in_progress,0.0
80,129.0,-4.131407133518291,3.566252831266783,-167.822012519704,-9.465393829726793,0.5,[-9.465393829726793 0.5],0.1,False,True,18.972305285892798,21,33.27526529517031,496.55,in_progress,0.0
80,130.0,-4.19423441965352,3.572252219095648,-172.14663101402365,-9.038998329937339,0.5,[-9.038998329937339 0.5],0.1,False,True,19.027487750246795,21,33.27526529517031,496.624,in_progress,0.0
80,131.0,-4.24949493326901,3.5783243810831618,-175.31560876193552,-15.780699822445229,0.801857776589971,[-15.780699822445229 0.801857776589971],0.1,False,True,19.073813874812753,21,33.27526529517031,496.687,in_progress,0.0
80,132.0,-4.30507370852958,3.5903468132809975,-179.07236579933723,-30.0,0.7827523863093528,[-30.0 0.7827523863093528],0.1,False,True,19.103967598453202,21,33.27526529517031,496.749,in_progress,0.0
80,133.0,-4.357740741027084,3.6050851173239615,177.32020261080396,-30.0,0.5,[-30.0 0.5],0.001,False,False,19.110941746045,21,33.27526529517031,496.818,in_progress,0.0
80,134.0,-4.407364037253875,3.624798444549782,173.25024934550908,-5.861560600685188,0.5,[-5.861560600685188 0.5],0.001,False,False,19.110941746045,21,33.27526529517031,496.888,in_progress,0.0
80,135.0,-4.446613450271773,3.641321756087297,170.43664737065097,30.0,0.8739429591010318,[30.0 0.8739429591010318],0.001,False,False,19.110941746045,21,33.27526529517031,496.953,in_progress,0.0
80,136.0,-4.487993681578574,3.6486875872793334,170.33620696300375,16.44679848348865,0.8679140247265602,[16.44679848348865 0.8679140247265602],0.001,False,False,19.110941746045,21,33.27526529517031,497.015,in_progress,0.0
