episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
60,1.0,0.6158504259783159,0.46219163540030295,131.58501542070047,-30.0,0.5,[-30.0 0.5],0.0,False,True,0.42133898847809315,0,33.27526529517031,340.751,prepare,0.0
60,2.0,0.61599167990642,0.4620473612497157,131.57731954402618,-18.61079951977952,0.5873456219445303,[-18.61079951977952 0.5873456219445303],1.0,False,True,0.4207329340821819,0,33.27526529517031,340.808,in_progress,0.0
60,3.0,0.6120373585762868,0.47085499833554656,130.83933355153246,-30.0,0.7365951470484206,[-30.0 0.7365951470484206],1.0,False,True,0.4484197314989072,0,33.27526529517031,340.885,in_progress,0.0
60,4.0,0.607783883735225,0.4882423785614833,128.82755742720488,-20.265715769392383,0.759452647262622,[-20.265715769392383 0.759452647262622],1.0,False,True,0.4959912605408458,1,33.27526529517031,340.944,in_progress,0.0
60,5.0,0.5994228965389327,0.5183483266049871,125.79428219755894,30.0,0.5440593552486248,[30.0 0.5440593552486248],1.0,False,True,0.5803472645327318,1,33.27526529517031,341.01,in_progress,0.0
60,6.0,0.584151598121383,0.5540876921825685,123.70294637836992,-4.626043576913265,0.7685995529374676,[-4.626043576913265 0.7685995529374676],1.0,False,True,0.6911494286156874,1,33.27526529517031,341.065,in_progress,0.0
60,7.0,0.5616442669492114,0.5925114016301556,123.10799669469334,16.84560565478028,0.7938004411083278,[16.84560565478028 0.7938004411083278],1.0,False,True,0.8224175512968428,1,33.27526529517031,341.152,in_progress,0.0
60,8.0,0.5327959403024808,0.6339103159910506,123.49028711316595,-30.0,1.0,[-30.0 1.0],1.0,False,True,0.9729478774062386,1,33.27526529517031,341.205,in_progress,0.0
60,9.0,0.4988413154644532,0.6752522609869831,124.74412307965571,26.791648755557944,0.6487042826914518,[26.791648755557944 0.6487042826914518],1.0,False,True,1.133603690821026,1,33.27526529517031,341.28,in_progress,0.0
60,10.0,0.46558861529326606,0.7203141877442034,125.10328867736129,30.0,0.5310815798352564,[30.0 0.5310815798352564],1.0,False,True,1.301218301732487,1,33.27526529517031,341.332,in_progress,0.0
60,11.0,0.4288085313108111,0.7551074770514407,127.45016356824641,-1.9604476140129599,0.9218883795674564,[-1.9604476140129599 0.9218883795674564],1.0,False,True,1.452796137395511,2,33.27526529517031,341.402,in_progress,0.0
60,12.0,0.39194765250432423,0.7956444453582934,128.4607482095266,16.138196547291003,0.7721085205179178,[16.138196547291003 0.7721085205179178],1.0,False,True,1.6174422081053215,2,33.27526529517031,341.486,in_progress,0.0
60,13.0,0.35621823949846443,0.8392713718903553,128.6391403135775,22.283023994603667,0.7226741811472625,[22.283023994603667 0.7226741811472625],1.0,False,True,1.7867741953135876,2,33.27526529517031,341.552,in_progress,0.0
60,14.0,0.3152175132151475,0.8748087961817557,130.88662115199196,10.621537521701384,1.0,[10.621537521701384 1.0],1.0,False,True,1.948102127739972,2,33.27526529517031,341.614,in_progress,0.0
60,15.0,0.267188302856948,0.9096824289592181,133.9201993731049,17.61649992015849,0.6067886898086234,[17.61649992015849 0.6067886898086234],1.0,False,True,2.1223960174179757,2,33.27526529517031,341.683,in_progress,0.0
60,16.0,0.21809689316875608,0.9375957133655195,137.65623176016572,-29.611430082961533,0.6727456339763846,[-29.611430082961533 0.6727456339763846],1.0,False,True,2.2832063126104134,3,33.27526529517031,341.738,in_progress,0.0
60,17.0,0.16271829984758598,0.9731523742373145,140.14184901211698,30.0,0.7537942872905983,[30.0 0.7537942872905983],1.0,False,True,2.4737353921618843,3,33.27526529517031,341.815,in_progress,0.0
60,18.0,0.11857071832312895,0.9993244076628581,141.98301696135454,-30.0,1.0,[-30.0 1.0],1.0,False,True,2.6207500741392846,3,33.27526529517031,341.884,in_progress,0.0
60,19.0,0.07478085529396122,1.0278848635491078,143.023251460571,-30.0,0.8742061261844818,[-30.0 0.8742061261844818],1.0,False,True,2.773415009693141,3,33.27526529517031,341.949,in_progress,0.0
60,20.0,0.03227327397363648,1.0750985763763607,140.3115271856288,-13.67071089776838,1.0,[-13.67071089776838 1.0],1.0,False,True,2.964331683837639,3,33.27526529517031,342.015,in_progress,0.0
60,21.0,-0.002770773232452242,1.1280826295573236,136.1266043896205,5.182462454143376,0.9840055985942574,[5.182462454143376 0.9840055985942574],1.0,False,True,3.1529202896999586,3,33.27526529517031,342.08,in_progress,0.0
60,22.0,-0.05024805634689459,1.1799079656058853,135.18392353728098,-30.0,1.0,[-30.0 1.0],1.0,False,True,3.3641425743373823,4,33.27526529517031,342.145,in_progress,0.0
60,23.0,-0.09905466274917611,1.229408226990648,135.07757953308897,-2.153606615774194,0.5988601306850029,[-2.153606615774194 0.5988601306850029],1.0,False,True,3.572901320378002,4,33.27526529517031,342.215,in_progress,0.0
60,24.0,-0.1420935689215951,1.2807243439710667,133.77466357628998,-9.544234445235826,0.6527840585687651,[-9.544234445235826 0.6527840585687651],1.0,False,True,3.773340984358965,4,33.27526529517031,342.279,in_progress,0.0
60,25.0,-0.1825989280737953,1.328110883636277,132.9215371857116,-22.292527626787752,0.8679818051574552,[-22.292527626787752 0.8679818051574552],1.0,False,True,3.9606436259303317,4,33.27526529517031,342.336,in_progress,0.0
60,26.0,-0.21826004784033262,1.3804389680260913,130.79883877504824,-6.222436310463689,0.5146666467191424,[-6.222436310463689 0.5146666467191424],1.0,False,True,4.149341026707525,5,33.27526529517031,342.415,in_progress,0.0
60,27.0,-0.24963325589583585,1.4302962560366528,128.7534710413433,-23.986555137158966,0.8588431673624168,[-23.986555137158966 0.8588431673624168],1.0,False,True,4.323920150495196,5,33.27526529517031,342.483,in_progress,0.0
60,28.0,-0.28058128229686236,1.4823479396985204,126.84969277772841,-30.0,0.9400036071079584,[-30.0 0.9400036071079584],1.0,False,True,4.502570853996754,5,33.27526529517031,342.549,in_progress,0.0
60,29.0,-0.3107616364127085,1.5673729406750325,121.05828345817396,13.736579746878824,0.8732294361134542,[13.736579746878824 0.8732294361134542],1.0,False,True,4.753929943997514,5,33.27526529517031,342.612,in_progress,0.0
60,30.0,-0.32157422098443794,1.599911153500548,119.1448985684382,30.0,0.5,[30.0 0.5],1.0,False,True,4.848622025472076,5,33.27526529517031,342.681,in_progress,0.0
60,31.0,-0.3498987687482209,1.6527221573620403,118.87639065284169,24.436878224189932,0.7811602870294978,[24.436878224189932 0.7811602870294978],1.0,False,True,5.023814018060142,6,33.27526529517031,342.745,in_progress,0.0
60,32.0,-0.3822771559713069,1.6996187266552543,120.18933752654881,30.0,0.873166257170551,[30.0 0.873166257170551],1.0,False,True,5.1938055653661035,6,33.27526529517031,342.816,in_progress,0.0
60,33.0,-0.42922966396293516,1.749609071717019,123.65797871393471,-26.500780272448697,1.0,[-26.500780272448697 1.0],1.0,False,True,5.399832264501449,6,33.27526529517031,342.865,in_progress,0.0
60,34.0,-0.4689673317379403,1.800588841941486,124.65643885773751,0.8945916497184854,0.5185815823194608,[0.8945916497184854 0.5185815823194608],1.0,False,True,5.593845168340796,6,33.27526529517031,342.945,in_progress,0.0
60,35.0,-0.5004848975610472,1.8551889588213082,123.50122840982193,30.0,0.9949066823997753,[30.0 0.9949066823997753],0.5,False,True,5.779453665191467,6,33.27526529517031,343.015,in_progress,0.0
