episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
40,1.0,0.6158748301106467,0.46212750599164404,131.57267328172588,-27.971424588721867,0.8014830271342657,[-27.971424588721867 0.8014830271342657],0.0,False,True,0.42114614849013365,0,33.27526529517031,214.141,prepare,0.0
40,2.0,0.61599167990643,0.46204736124970464,131.57731954402618,-20.35773704530387,0.5404347575248345,[-20.35773704530387 0.5404347575248345],1.0,False,True,0.4207329340821816,0,33.27526529517031,214.214,in_progress,0.0
40,3.0,0.612961623480687,0.4671748557430372,131.28606095242415,13.123768607809986,0.6635497927365144,[13.123768607809986 0.6635497927365144],1.0,False,True,0.4383030859809219,0,33.27526529517031,214.272,in_progress,0.0
40,4.0,0.6003027595862407,0.47712001165276874,131.92315992823436,7.82468663007738,0.569790549208046,[7.82468663007738 0.569790549208046],1.0,False,True,0.48590717056626886,1,33.27526529517031,214.337,in_progress,0.0
40,5.0,0.5765534166102926,0.49140722426729944,133.87480814885217,-7.179466433843604,0.8004789917936359,[-7.179466433843604 0.8004789917936359],1.0,False,True,0.5653910877192361,1,33.27526529517031,214.415,in_progress,0.0
40,6.0,0.5482690318376575,0.5184838292605902,134.1382957659761,-30.0,0.8980472041710383,[-30.0 0.8980472041710383],1.0,False,True,0.6826713500619636,1,33.27526529517031,214.482,in_progress,0.0
40,7.0,0.5172178230473801,0.5522011820448597,133.89066196818752,-7.7945775906017545,0.8920997286570518,[-7.7945775906017545 0.8920997286570518],1.0,False,True,0.8203987258316866,1,33.27526529517031,214.549,in_progress,0.0
40,8.0,0.48327239256771154,0.5934889955579016,132.90550459965257,30.0,0.5826304374091782,[30.0 0.5826304374091782],1.0,False,True,0.9809342595223681,1,33.27526529517031,214.614,in_progress,0.0
40,9.0,0.4451462205551798,0.6358544036604681,132.6507631708491,-30.0,1.0,[-30.0 1.0],1.0,False,True,1.1522139250245196,1,33.27526529517031,214.681,in_progress,0.0
40,10.0,0.4091710774555566,0.6887896452929241,130.37705914593704,12.970391245864143,1.0,[12.970391245864143 1.0],1.0,False,True,1.3429536000939226,1,33.27526529517031,214.724,in_progress,0.0
40,11.0,0.3791477015489219,0.7485967891516596,126.7788421977044,-5.144431231972376,0.602154012746626,[-5.144431231972376 0.602154012746626],1.0,False,True,1.5372593679885063,2,33.27526529517031,214.818,in_progress,0.0
40,12.0,0.34747389182520566,0.797872346798988,125.8701317104443,-11.100211929860155,0.5335438078452259,[-11.100211929860155 0.5335438078452259],1.0,False,True,1.7111921807371582,2,33.27526529517031,214.879,in_progress,0.0
40,13.0,0.3117086635080252,0.8563113499624309,124.67562658066754,12.206845060652022,1.0,[12.206845060652022 1.0],1.0,False,True,1.913641307810403,2,33.27526529517031,214.947,in_progress,0.0
40,14.0,0.2776769254031358,0.9029267310815909,124.99456980724996,-30.0,1.0,[-30.0 1.0],1.0,False,True,2.0862622858758506,2,33.27526529517031,215.016,in_progress,0.0
40,15.0,0.23664130410322481,0.9461931688258082,127.04907473502242,27.498175376330586,0.5,[27.498175376330586 0.5],1.0,False,True,2.2653854813153256,2,33.27526529517031,215.087,in_progress,0.0
40,16.0,0.19527108639366283,0.9943011243695858,127.8524994012128,5.861364989258554,0.7442082802586087,[5.861364989258554 0.7442082802586087],1.0,False,True,2.456035254189135,3,33.27526529517031,215.148,in_progress,0.0
40,17.0,0.15536658069759898,1.0304951606631072,129.92422965965713,30.0,0.6610562307918352,[30.0 0.6610562307918352],1.0,False,True,2.6170355348661998,3,33.27526529517031,215.211,in_progress,0.0
